image,reference,baseline_prediction,absolute_error,bin
IMG_20241127_140454.jpg,50.0,1.0934764068349234,48.906523593165076,40-60
IMG_20241127_140638.jpg,0.5,1.4766483516483515,0.9766483516483515,0-20
IMG_20241127_140754.jpg,1.0,1.4650913989856298,0.4650913989856298,0-20
IMG_20241127_141244.jpg,0.0,1.8329326923076923,1.8329326923076923,0-20
IMG_20241127_141345.jpg,0.0,0.9045556092259388,0.9045556092259388,0-20
IMG_20241127_141602.jpg,0.0,1.153053677092139,1.153053677092139,0-20
IMG_20241127_141714.jpg,0.0,0.2602437054703538,0.2602437054703538,0-20
IMG_20241127_141857.jpg,7.0,4.892411846395363,2.1075881536046372,0-20
IMG_20241127_142039.jpg,0.0,0.0316047276898925,0.0316047276898925,0-20
IMG_20241127_142134.jpg,0.0,0.1799110916555971,0.1799110916555971,0-20
IMG_20241127_142330.jpg,0.0,0.5660076530612245,0.5660076530612245,0-20
IMG_20241127_142414.jpg,0.0,0.5787910578432557,0.5787910578432557,0-20
IMG_20241127_142529.jpg,1.0,0.6268585466731071,0.37314145332689286,0-20
IMG_20241127_142641.jpg,0.0,1.9030763192851103,1.9030763192851103,0-20
IMG_20241127_142854.jpg,0.0,0.8398838455500544,0.8398838455500544,0-20
IMG_20241127_143129.jpg,0.0,0.472278408404782,0.472278408404782,0-20
IMG_20241127_143341.jpg,0.0,1.131920963651733,1.131920963651733,0-20
IMG_20241127_143427.jpg,0.0,0.2781216036710542,0.2781216036710542,0-20
IMG_20241127_143540.jpg,0.0,0.4522778046129694,0.4522778046129694,0-20
IMG_20241127_143704.jpg,0.0,0.3228399347904842,0.3228399347904842,0-20
IMG_20241127_143846.jpg,0.0,0.6428495954594856,0.6428495954594856,0-20
IMG_20241128_103606.jpg,25.0,0.3421329700519261,24.657867029948076,20-40
IMG_20241128_103848.jpg,0.0,0.232223991667673,0.232223991667673,0-20
IMG_20241128_104116.jpg,6.0,0.8235625981161695,5.17643740188383,0-20
IMG_20241128_104429.jpg,10.0,0.1550046793865475,9.844995320613453,0-20
IMG_20241128_104612.jpg,80.0,7.345599112426036,72.65440088757397,60-80
IMG_20241128_104838.jpg,98.0,8.428933703658979,89.57106629634102,80-100
IMG_20241128_105124.jpg,32.0,3.084338395121362,28.915661604878636,20-40
IMG_20241128_105448.jpg,75.0,7.295739116652578,67.70426088334742,60-80
IMG_20241128_105725.jpg,5.0,2.019164729501268,2.980835270498732,0-20
IMG_20241128_105859.jpg,64.0,5.041425778891438,58.95857422110856,60-80
IMG_20241128_110307.jpg,48.0,3.4258109678782755,44.57418903212172,40-60
IMG_20241128_110552.jpg,98.0,4.029461266755223,93.97053873324478,80-100
IMG_20241128_110907.jpg,0.0,1.3247098025600772,1.3247098025600772,0-20
IMG_20241128_111736.jpg,4.5,2.6893264702330635,1.8106735297669365,0-20
IMG_20241128_111934.jpg,54.0,3.4268959062915108,50.57310409370849,40-60
IMG_20241128_112330.jpg,0.0,0.7903540484241034,0.7903540484241034,0-20
IMG_20241128_112436.jpg,71.0,3.1662748309382924,67.83372516906171,60-80
IMG_20241128_112632.jpg,8.0,0.5234120275329066,7.476587972467094,0-20
IMG_20241128_112920.jpg,0.0,0.6357267389204202,0.6357267389204202,0-20
IMG_20241128_121551.jpg,0.0,1.298341081994928,1.298341081994928,0-20
IMG_20241128_121748.jpg,49.0,2.369977206859075,46.630022793140924,40-60
IMG_20241128_122000.jpg,65.0,9.18329609950489,55.81670390049511,60-80
IMG_20241128_122213.jpg,0.0,1.244660216157469,1.244660216157469,0-20
IMG_20241128_122309.jpg,0.0,0.6972852010626736,0.6972852010626736,0-20
IMG_20241128_122503.jpg,65.0,9.67930163929477,55.32069836070523,60-80
IMG_20241128_122742.jpg,50.0,4.534901053616713,45.465098946383286,40-60
IMG_20241128_123126.jpg,3.0,0.3476520045888178,2.652347995411182,0-20
IMG_20241128_123251.jpg,0.0,0.1022672382562492,0.1022672382562492,0-20
IMG_20241128_123405.jpg,0.0,0.2333089300809081,0.2333089300809081,0-20
IMG_20241128_123548.jpg,0.0,1.8138755132230409,1.8138755132230409,0-20
IMG_20241128_123702.jpg,0.5,1.149468663204927,0.6494686632049269,0-20
IMG_20241128_123944.jpg,0.0,0.4473719961357324,0.4473719961357324,0-20
IMG_20241128_124132.jpg,60.0,1.8517540152155536,58.148245984784445,40-60
IMG_20241128_124527.jpg,1.0,1.0199364509117257,0.01993645091172569,0-20
